idtag	 timestamp	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128
W8-133112	 2015-02-04	3749	36	0	0	2	3	0	0	0	0	0	0	0	0	0	0	818	0	0	0	41	826	0	0	0	66	1469	25	0	0	4	78	26	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	3	107	0	0	1	242	1049	5	0	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	57	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	2886	0	0	0	181	0	0	0	1179441	19436	3711	504	463	259	41	0	0
W8-183112	 2015-02-04	5392	69	0	0	17	5	0	0	0	0	0	0	0	0	0	0	907	0	0	0	11	956	0	0	0	117	2263	41	0	0	2	94	24	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	165	0	0	1	314	1532	14	0	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	79	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	4338	0	0	0	197	0	0	0	1166753	25476	4945	657	659	360	49	0	0
W8-111112	 2015-02-04	3202	108	0	0	12	21	0	0	0	0	0	0	0	0	0	0	715	3	0	0	13	830	0	0	0	64	1257	20	0	0	4	46	26	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	94	0	0	0	135	691	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	20	0	0	0	39	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	1008	0	0	0	32	0	0	0	1194653	8019	3664	404	402	202	18	0	0
W8-047112	 2015-02-04	5444	63	0	0	2	4	0	0	0	0	0	0	0	0	0	0	992	1	0	0	12	1114	0	0	0	31	1758	48	0	0	0	70	30	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	154	0	0	0	195	1255	3	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	66	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	2788	0	0	0	65	0	0	0	1178340	16582	5053	605	578	306	49	0	0
W8-065112	 2015-02-04	7498	59	0	0	22	20	0	0	0	0	0	0	0	0	0	0	1385	1	0	0	9	1502	0	0	0	83	2364	44	0	0	0	67	21	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	216	0	0	0	232	1323	4	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	63	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	6153	0	0	0	119	0	0	0	1153917	31460	6635	998	775	329	40	0	0
W8-171112	 2015-02-04	8490	49	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1456	0	0	0	19	1491	0	0	0	57	2534	51	0	0	0	58	41	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	216	0	0	0	251	1651	5	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	73	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	836	0	0	0	10076	0	0	0	192	0	0	0	1130006	48621	7210	1017	837	390	44	0	0
W8-066112	 2015-02-04	8768	67	0	0	3	4	0	0	0	0	0	0	0	0	0	0	1658	2	0	0	48	1475	0	0	0	63	2601	48	0	0	0	70	45	0	0	0	0	0	0	1	0	0	0	0	9	8	0	0	0	0	241	0	0	0	315	1663	6	0	0	0	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	99	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1147	0	0	0	10956	1	0	0	433	0	0	0	1122885	53380	7343	942	924	399	61	0	0
W8-126112	 2015-02-04	12256	170	0	0	44	33	1	0	0	0	0	0	0	0	0	0	2370	2	0	0	27	2421	0	0	0	234	4714	96	0	0	0	196	84	0	0	0	0	0	0	2	0	0	0	0	13	6	0	0	0	0	381	0	0	0	576	3038	11	0	0	0	42	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	168	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	7074	0	0	0	182	0	0	0	1127411	38722	11144	1671	1456	748	92	0	0
W8-184112	 2015-02-04	8450	190	0	0	78	67	0	0	0	0	0	0	0	0	0	0	1447	4	0	0	11	1892	0	0	0	212	3277	61	0	0	0	89	40	0	0	0	0	0	0	1	0	0	0	0	9	4	0	0	0	1	257	0	0	0	346	1710	6	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	54	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482	0	0	0	6430	0	0	0	170	0	0	0	1144777	34474	8319	1294	1099	416	31	0	0
W8-010112	 2015-02-04	5433	33	0	0	19	8	0	0	0	0	0	0	0	0	0	0	742	0	0	0	24	794	0	0	0	107	1716	33	0	0	1	60	34	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	161	0	0	0	186	978	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	34	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719	0	0	0	6578	0	0	0	375	0	0	0	1154182	37357	4612	672	586	239	26	0	0
W8-078112	 2015-02-04	6126	61	0	0	12	6	0	0	0	0	0	0	0	0	0	0	1111	1	0	0	20	1185	0	0	0	61	1978	36	0	0	0	47	23	0	0	0	0	0	0	5	0	0	0	0	5	2	0	0	0	0	185	0	0	0	171	1106	1	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	20	0	0	0	38	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	778	0	0	0	7641	0	0	0	418	1	0	0	1149089	38238	5487	877	736	252	14	0	0
W8-032112	 2015-02-04	9593	116	0	0	11	11	0	0	0	0	0	0	0	0	0	0	1615	2	0	0	17	2068	0	0	1	95	3595	73	0	0	0	92	61	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	317	0	0	0	338	2128	5	0	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	66	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	0	0	0	7367	0	0	0	206	0	0	0	1136342	38896	8962	1444	1248	485	45	0	0
W8-114112	 2015-02-04	5905	123	0	0	11	9	0	0	0	0	0	0	0	0	0	0	1185	0	0	0	11	1298	0	0	0	102	2219	45	0	0	0	71	23	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	158	0	0	0	203	1312	10	0	0	0	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	78	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	2530	0	0	0	64	0	0	0	1174893	17495	5984	753	667	322	59	0	0
W8-062111	 2015-02-05	7385	66	0	0	5	3	0	0	0	0	0	0	0	0	0	0	1473	0	0	0	18	1458	1	0	0	50	2387	53	0	0	0	84	45	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	247	0	0	0	237	1658	5	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	68	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	835	0	0	0	7813	0	0	0	313	0	0	0	1144198	38322	6719	919	894	382	36	0	0
W8-169111	 2015-02-05	7369	104	0	0	6	6	0	0	0	0	0	0	0	0	0	0	1641	5	0	0	29	1671	0	0	0	46	2280	44	0	0	0	101	40	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	237	0	0	0	284	1535	9	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	80	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	5321	0	0	0	202	0	0	0	1157593	27301	7167	1021	814	349	35	0	0
W8-213111	 2015-02-05	5083	61	0	0	6	3	0	0	0	0	0	0	0	0	0	0	1127	1	0	0	8	1142	0	0	0	67	1863	26	0	0	0	70	19	0	0	0	0	0	0	6	0	0	0	0	8	4	0	0	0	0	136	0	0	0	199	1257	3	0	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	62	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	3203	0	0	0	103	0	0	0	1177699	16983	4863	649	630	284	32	0	0
W8-005111	 2015-02-05	7396	60	0	0	4	2	0	0	0	0	0	0	0	0	0	0	1499	2	0	0	24	1265	0	0	0	60	2104	28	0	0	0	53	32	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	188	0	0	0	214	1210	2	0	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	50	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	928	0	0	0	9583	0	0	0	383	0	0	0	1136603	46006	5980	926	762	300	29	0	0
W8-168111	 2015-02-05	7225	50	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1180	2	0	0	25	1133	0	0	0	49	1979	34	0	0	0	81	39	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	177	0	0	0	225	1420	4	0	0	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	55	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567	0	0	0	7611	0	0	0	306	0	0	0	1149000	37495	5260	721	652	312	47	0	0
W8-219111	 2015-02-05	3746	56	0	0	12	7	0	0	0	0	0	0	0	0	0	0	566	1	0	0	2	672	0	0	0	77	1484	26	0	0	1	50	20	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	72	0	0	0	175	972	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	26	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	0	0	4799	0	0	0	225	0	0	0	1171410	26106	3371	485	573	236	17	0	0
W8-067111	 2015-02-05	5020	40	0	0	4	8	0	0	0	0	0	0	0	0	0	0	909	0	0	0	15	1068	0	0	0	129	2247	40	0	0	0	72	40	0	0	0	0	0	0	0	0	0	0	1	7	7	0	0	0	0	193	0	0	0	230	1264	2	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	43	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	921	0	0	0	9112	0	0	0	494	0	0	0	1141142	45278	5385	906	818	292	25	0	0
W8-180111	 2015-02-05	7831	88	0	0	28	27	0	0	0	0	0	0	0	0	0	0	1378	1	0	0	16	1388	0	0	0	198	2833	44	0	0	15	261	41	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	0	2	192	0	0	0	577	2103	6	0	0	0	31	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	0	0	0	165	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	4999	0	0	0	209	0	0	0	1156048	28231	6346	931	825	530	78	0	0
W8-150111	 2015-02-05	9246	96	0	0	10	11	0	0	0	0	0	0	0	0	0	0	1403	2	0	0	29	1718	0	0	0	103	3220	60	0	0	1	116	53	0	0	0	0	0	0	1	0	0	0	0	4	4	0	0	0	0	286	0	0	0	354	2101	3	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	70	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	0	0	0	9560	1	0	0	331	0	0	0	1124713	50596	7861	1237	1155	462	38	0	0
W8-011111	 2015-02-05	6106	41	0	0	7	12	0	0	0	0	0	0	0	0	0	0	1010	0	0	0	9	989	0	0	0	132	2049	47	0	0	6	89	33	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	149	0	0	0	226	1272	5	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	46	0	0	0	79	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	0	4603	0	0	0	59	0	0	0	1163401	27803	5432	716	616	325	57	0	0
W8-208111	 2015-02-05	6733	91	0	0	26	40	0	0	0	0	0	0	0	0	0	0	1161	1	0	0	5	1435	0	0	0	169	2505	46	0	0	0	55	37	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	1	198	0	0	0	275	1488	4	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	46	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	5465	0	0	0	236	0	0	0	1157154	29495	6510	949	854	344	40	0	0
W8-059111	 2015-02-05	8879	188	0	0	59	74	0	0	0	2	0	0	0	0	0	0	1973	5	0	0	16	2239	0	0	0	193	3176	93	0	0	6	172	63	0	0	0	0	0	0	1	0	0	0	0	5	8	0	0	0	0	328	0	0	0	348	1994	3	0	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	34	0	0	0	68	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	4937	0	0	0	139	0	0	0	1157391	22094	8122	1370	1028	510	37	0	0
W8-012111	 2015-02-05	7747	115	0	0	39	14	0	0	0	0	0	0	0	0	0	0	1596	2	0	0	12	1792	0	0	0	175	2682	45	0	0	1	104	51	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	205	0	0	0	382	1740	11	0	0	0	26	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	93	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	3290	0	0	0	100	0	0	0	1162026	22876	7893	1012	919	457	79	0	0
W8-011112	 2015-02-05	6407	88	0	0	45	10	0	0	0	0	0	0	0	0	0	0	1029	2	0	0	14	1224	0	0	0	111	1944	50	0	0	0	80	55	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	162	0	0	0	236	1361	12	0	0	0	23	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	64	0	0	0	129	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	3973	0	0	0	80	0	0	0	1163284	27405	5808	743	695	303	89	1	0
W8-208112	 2015-02-05	7225	75	0	0	27	2	0	0	0	0	0	0	0	0	0	0	1192	0	0	0	45	1439	0	0	1	162	2818	65	0	0	0	72	44	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	281	0	0	0	281	1592	9	0	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	54	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	923	0	0	0	9504	0	0	0	442	0	0	0	1135110	45183	6616	1122	996	368	42	0	0
W8-059112	 2015-02-05	8001	170	0	0	60	41	0	0	0	1	0	0	0	0	0	0	1378	2	0	0	52	1652	0	0	0	158	3028	51	0	0	1	118	64	0	0	0	0	0	0	1	0	0	0	0	11	6	0	0	0	0	245	0	0	0	307	1877	7	0	0	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	66	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	830	0	0	0	8613	1	0	0	475	0	0	0	1141157	37850	6843	1130	1000	443	41	0	0
W8-075112	 2015-02-05	5567	60	0	0	21	21	0	0	0	0	0	0	0	0	0	0	887	1	0	0	4	814	0	0	0	124	1661	30	0	0	1	107	33	0	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	0	122	0	0	1	245	1071	4	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	48	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	0	5170	0	0	0	88	0	0	0	1166078	27599	4079	613	547	254	23	0	0
W8-033112	 2015-02-05	6219	97	0	0	9	17	0	0	0	0	0	0	0	0	0	0	1262	2	0	0	23	1407	0	0	0	95	2253	28	0	0	1	91	35	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	185	0	0	0	312	1429	9	0	0	0	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	97	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	3697	0	0	0	165	0	0	0	1167817	22505	5795	808	761	296	45	0	0
W8-133112	 2015-02-05	3953	54	0	0	9	3	0	0	0	0	0	0	0	0	0	0	903	1	0	0	38	720	0	0	0	63	1494	23	0	0	4	57	19	0	0	0	0	0	0	3	0	0	0	0	5	1	0	0	0	2	80	0	0	2	179	967	2	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0	0	51	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	3638	0	0	0	206	0	0	0	1176455	21788	3556	445	444	240	31	0	0
W8-183112	 2015-02-05	5977	51	0	0	12	8	0	0	0	0	0	0	0	0	0	0	1064	0	0	0	21	925	0	0	0	85	2098	37	0	0	3	95	27	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	164	0	0	1	305	1425	5	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	65	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	4734	0	0	0	211	0	0	0	1163810	27621	4929	654	703	336	48	0	0
W8-111112	 2015-02-05	3453	95	0	0	21	26	0	0	0	0	0	0	0	0	0	0	647	1	0	0	8	821	0	0	0	72	1197	15	0	0	1	36	18	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	101	0	0	0	135	642	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1003	0	0	0	26	0	0	0	1194996	8080	3270	430	411	174	20	0	0
W8-047112	 2015-02-05	5929	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	0	0	0	7	1084	0	0	0	32	1862	36	0	0	0	58	29	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	185	0	0	0	193	1223	7	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	3831	0	0	0	168	0	0	0	1172366	20554	5133	779	643	311	25	0	0
W8-065112	 2015-02-05	8257	74	0	0	27	15	0	0	0	0	0	0	0	0	0	0	1452	1	0	0	7	1578	0	0	0	101	2622	59	0	0	0	79	46	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	1	314	0	0	0	288	1393	5	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	63	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	0	0	0	7170	0	0	0	198	0	0	0	1146911	35216	6972	1155	883	371	29	0	0
W8-082112	 2015-02-05	7009	42	0	0	8	9	0	0	0	0	0	0	0	0	0	0	1214	0	0	0	25	1231	0	0	0	68	2615	53	0	0	0	90	35	0	0	0	0	0	0	0	0	0	0	0	3	7	1	0	0	0	217	0	0	0	291	1816	3	0	0	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	105	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	889	0	0	0	8575	1	0	0	264	1	0	0	1139714	43020	6218	826	872	410	44	0	0
W8-097112	 2015-02-05	2571	23	0	0	4	1	0	0	0	0	0	0	0	0	0	0	395	0	0	0	5	484	0	0	0	37	1003	16	0	0	0	35	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	79	0	0	0	112	614	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	1753	0	0	0	70	0	0	0	1192573	12515	2484	327	343	151	15	0	0
W8-086112	 2015-02-05	4797	34	0	0	10	6	0	0	0	0	0	0	0	0	0	0	854	0	0	0	14	970	0	0	0	68	1940	31	0	0	0	40	22	0	0	0	0	0	0	1	0	0	0	0	3	2	0	0	0	0	188	0	0	0	198	1074	3	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	56	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	655	0	0	0	7402	0	0	0	263	0	0	0	1154855	35875	4621	782	673	252	27	0	0
W8-192112	 2015-02-05	7681	70	0	0	26	17	0	0	0	0	0	0	0	0	0	0	1423	0	0	0	5	1389	0	0	0	137	2533	50	0	0	1	64	36	0	0	0	0	0	0	3	0	0	0	0	6	8	0	0	0	0	223	0	0	0	265	1415	5	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	49	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	858	0	0	0	9674	0	0	0	408	0	0	0	1134421	45888	6864	998	852	301	34	0	0
W8-068112	 2015-02-05	4915	66	0	0	12	1	0	0	0	0	0	0	0	0	0	0	666	2	0	0	7	956	0	0	0	97	2026	38	0	0	2	48	42	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	174	0	0	0	219	1141	1	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	47	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	912	0	0	0	8315	0	0	0	320	0	0	0	1148702	40662	4552	761	726	275	27	0	0
W8-061112	 2015-02-05	11719	73	0	0	29	11	0	0	0	0	0	0	0	0	0	0	2107	2	0	0	12	2193	0	0	0	156	3421	54	0	0	2	101	29	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	308	0	0	0	342	1958	5	0	0	0	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	92	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1154	0	0	0	12950	0	0	0	543	0	0	0	1103780	61589	9930	1392	1168	461	59	0	0
W8-022112	 2015-02-05	8558	75	0	0	79	18	0	0	0	0	0	0	0	0	0	0	1642	0	0	0	25	1639	0	0	0	232	2749	57	0	0	0	60	32	0	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	239	0	0	0	287	1682	9	0	0	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	41	0	0	0	92	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734	0	0	0	8881	0	0	0	426	0	0	0	1133883	44322	7425	1051	955	439	52	0	0
W8-062111	 2015-02-06	9238	97	0	0	9	4	0	0	0	0	0	0	0	0	0	0	1642	2	0	0	24	1797	0	0	0	74	2864	45	0	0	0	68	49	0	0	0	0	0	0	2	0	0	0	0	6	4	0	0	0	0	331	0	0	0	243	1585	5	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	51	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	885	0	0	0	8505	1	0	0	334	0	0	0	1132384	44135	8297	1473	1053	456	24	0	0
W8-169111	 2015-02-06	8077	84	0	0	5	7	0	0	0	0	0	0	0	0	0	0	1739	3	0	0	27	1347	0	0	0	62	2064	41	0	0	0	65	35	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	193	0	0	0	223	1379	6	0	0	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	58	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479	0	0	0	5935	0	0	0	238	0	0	0	1154314	30568	6645	846	802	359	48	0	0
W8-213111	 2015-02-06	6404	92	0	0	8	6	0	0	0	0	0	0	0	0	0	0	1317	0	0	0	20	1451	0	0	0	83	2214	56	0	0	0	87	32	0	0	0	0	0	0	4	0	0	0	0	5	7	0	0	0	0	204	0	0	0	242	1409	7	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	60	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	3805	0	0	0	174	0	0	0	1168832	20716	6110	955	805	388	41	0	0
W8-005111	 2015-02-06	9408	95	0	0	12	6	0	0	0	0	0	0	0	0	0	0	1528	3	0	0	21	1345	0	0	0	91	2826	60	0	0	0	79	40	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	299	0	0	0	287	1660	10	0	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	44	0	0	0	80	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1064	0	0	0	10556	0	0	0	415	0	0	0	1121577	54248	7260	1150	1073	415	61	0	0
W8-168111	 2015-02-06	9590	85	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1327	1	0	0	15	1276	0	0	0	59	2683	77	0	0	0	92	63	0	0	0	0	0	0	2	0	0	0	0	6	6	0	0	0	0	264	0	0	0	274	1862	9	0	0	0	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	104	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572	0	0	0	8128	1	0	0	214	0	0	0	1137603	42073	6730	1022	884	531	93	0	0
