,,SSD,SSD,pots,Field  2010-11,Field 2011-12,,,Field 2012-13,,Field 2013-14,,
Gen 0=8-way F1,8-way F1 plant,F1 to F2,F2 to F3,F3 to F4,F4 to F5 nursery,F5 to F6 nursery,YT Reps,728 SNP 90k,F6 to F7 nursery,YT reps,F7 to F8 nursery,YT reps,
MEL 108-8,8MEL-1095-08,MEL 108-8,MEL 108-8,MEL 108-8,MEL 108-8,MEL 108-8,0,,MEL 108-8,0,MEL 108-8,0,
MEL 109-1,8MEL-1096-01,MEL 109-1,MEL 109-1,MEL 109-1,MEL 109-1,MEL 109-1,0,,MEL 109-1,0,MEL 109-1,0,
MEL 109-2,8MEL-1096-02,MEL 109-2,MEL 109-2,MEL 109-2,MEL 109-2,MEL 109-2,1,4-A-6,MEL 109-2,2,MEL 109-2,2,
MEL 109-3,8MEL-1096-03,MEL 109-3,MEL 109-3,MEL 109-3,MEL 109-3,MEL 109-3,2,7-F-4,MEL 109-3,2,MEL 109-3,2,
MEL 109-4,8MEL-1096-04,MEL 109-4,MEL 109-4,MEL 109-4,MEL 109-4,MEL 109-4,2,,MEL 109-4,0,MEL 109-4,0,
MEL 109-5,8MEL-1096-05,MEL 109-5,MEL 109-5,,,,,,,,,,
MEL 109-6,8MEL-1096-06,MEL 109-6,MEL 109-6,MEL 109-6,MEL 109-6,MEL 109-6A,3,4-A-7,MEL 109-6,2,MEL 109-6,2,
,,,,,,MEL 109-6B,,,stop double family,,,,
MEL 109-7,8MEL-1096-07,MEL 109-7,MEL 109-7,MEL 109-7,MEL 109-7,MEL 109-7A,3,4-A-8,MEL 109-7,2,MEL 109-7,2,
,,,,,,MEL 109-7B,,,stop double family,,,,
MEL 109-8,8MEL-1096-08,MEL 109-8,MEL 109-8,MEL 109-8,MEL 109-8,MEL 109-8,2,,MEL 109-8,0,MEL 109-8,0,
MEL 110-1,8MEL-1096-09,MEL 110-1,MEL 110-1a,MEL 110-1a,MEL 110-1a,MEL 110-1a,2,,MEL 110-1a,0,MEL 110-1a,0,
,8MEL-1096-09,,MEL 110-1b,MEL 110-1b,MEL 110-1b,MEL 110-1b,2,,MEL 110-1b,0,MEL 110-1b,0,
,8MEL-1096-09,,MEL 110-1c,MEL 110-1c,MEL 110-1c,MEL 110-1c,2,,MEL 110-1c,0,MEL 110-1c,0,
MEL 110-2,8MEL-1099-01,MEL 110-2,MEL 110-2a,MEL 110-2a,MEL 110-2a,MEL 110-2a,2,4-A-9,MEL 110-2a,0,MEL 110-2a,0,
,8MEL-1099-01,,MEL 110-2b,MEL 110-2b,MEL 110-2b,MEL 110-2b,2,,MEL 110-2b,0,MEL 110-2b,0,
,8MEL-1099-01,,MEL 110-2c,MEL 110-2c,MEL 110-2c,stop dwarf,,,,,,,
MEL 111-1,8MEL-1098-01,MEL 111-1,MEL 111-1,MEL 111-1,MEL 111-1,MEL 111-1,1,4-A-10,MEL 111-1,2,MEL 111-1,2,
MEL 111-2,8MEL-1098-02,MEL 111-2,MEL 111-2,MEL 111-2,MEL 111-2,MEL 111-2,1,,MEL 111-2,0,MEL 111-2,0,
MEL 111-3,8MEL-1098-03,MEL 111-3,MEL 111-3,MEL 111-3,MEL 111-3,MEL 111-3,2,4-A-11,MEL 111-3,2,MEL 111-3,2,
MEL 111-4,8MEL-1098-04,MEL 111-4,MEL 111-4,,,,,,,,,,
MEL 111-5,8MEL-1098-05,MEL 111-5,MEL 111-5,MEL 111-5,MEL 111-5,MEL 111-5,2,7-F-5,MEL 111-5,2,MEL 111-5,2,
MEL 111-6,8MEL-1098-06,MEL 111-6,MEL 111-6,MEL 111-6,MEL 111-6,MEL 111-6,2,,MEL 111-6,0,MEL 111-6,0,
MEL 111-7,8MEL-1098-07,MEL 111-7,MEL 111-7,MEL 111-7,MEL 111-7,MEL 111-7,2,4-A-12,MEL 111-7,2,MEL 111-7,2,
MEL 111-8,8MEL-1098-08,MEL 111-8,,,,,,,,,,,
MEL 112-1,8MEL-1099-02,MEL 112-1,MEL 112-1a,MEL 112-1a,MEL 112-1a,MEL 112-1a,2,7-F-6,MEL 112-1a,2,MEL 112-1a,2,
,8MEL-1099-02,,MEL 112-1b,MEL 112-1b,MEL 112-1b,MEL 112-1b,1,,MEL 112-1b,0,MEL 112-1b,0,
MEL 112-2,8MEL-1099-03,MEL 112-2,MEL 112-2,MEL 112-2,MEL 112-2,MEL 112-2,2,,MEL 112-2,0,MEL 112-2,0,
MEL 112-3,8MEL-1099-04,MEL 112-3,MEL 112-3,MEL 112-3,MEL 112-3,,,,,,,,
MEL 112-4,8MEL-1099-05,MEL 112-4,MEL 112-4,MEL 112-4,MEL 112-4,MEL 112-4,2,4-B-1,MEL 112-4,2,MEL 112-4,2,
MEL 112-5,8MEL-1099-06,MEL 112-5,MEL 112-5,MEL 112-5,MEL 112-5,MEL 112-5,2,4-B-2,MEL 112-5,2,MEL 112-5,2,
MEL 113-1,8MEL-1100-01,MEL 113-1,MEL 113-1a,MEL 113-1a,MEL 113-1a,MEL 113-1a,1,4-B-3,MEL 113-1a,2,MEL 113-1a,2,
,8MEL-1100-01,,MEL 113-1b,MEL 113-1b,MEL 113-1b,MEL 113-1b,0,,stop - others from F1,,,,
MEL 113-2,8MEL-1100-02,MEL 113-2,MEL 113-2,MEL 113-2,MEL 113-2,MEL 113-2,2,4-B-4,MEL 113-2,2,MEL 113-2,2,
MEL 113-3,8MEL-1100-03,MEL 113-3,MEL 113-3,MEL 113-3,MEL 113-3,MEL 113-3,0,,MEL 113-3,0,MEL 113-3,0,
MEL 113-4,8MEL-1100-04,MEL 113-4,MEL 113-4,MEL 113-4,MEL 113-4,MEL 113-4,1,7-F-7,MEL 113-4,2,MEL 113-4,2,
MEL 113-5,8MEL-1100-05,MEL 113-5,MEL 113-5,MEL 113-5,MEL 113-5,MEL 113-5,2,4-B-5,MEL 113-5,2,MEL 113-5,2,
MEL 114-1,8MEL-1101-01,MEL 114-1,MEL 114-1,MEL 114-1,MEL 114-1,MEL 114-1,2,4-B-6,MEL 114-1,2,MEL 114-1,2,
MEL 114-2,8MEL-1101-02,MEL 114-2,MEL 114-2,MEL 114-2,,,,,,,,,
MEL 114-3,8MEL-1101-03,MEL 114-3,,,,,,,,,,,
MEL 114-4,8MEL-1101-04,MEL 114-4,MEL 114-4,MEL 114-4,MEL 114-4,MEL 114-4,0,,MEL 114-4,0,MEL 114-4,0,
MEL 114-5,8MEL-1101-05,MEL 114-5,,,,,,,,,,,
MEL 114-6,8MEL-1101-06,MEL 114-6,MEL 114-6,MEL 114-6,MEL 114-6,MEL 114-6,1,7-F-8,MEL 114-6,2,MEL 114-6,2,
MEL 114-7,8MEL-1101-07,MEL 114-7,MEL 114-7,MEL 114-7,MEL 114-7,MEL 114-7,1,4-B-7,MEL 114-7,2,MEL 114-7,2,
MEL 114-8,8MEL-1101-08,MEL 114-8,MEL 114-8,MEL 114-8,MEL 114-8,MEL 114-8,2,4-B-8,MEL 114-8,2,MEL 114-8,2,
MEL 115-1,8MEL-1102-01,MEL 115-1,MEL 115-1,MEL 115-1,MEL 115-1,MEL 115-1,2,4-B-9,MEL 115-1,2,MEL 115-1,2,
MEL 115-2,8MEL-1102-02,MEL 115-2,MEL 115-2,MEL 115-2,MEL 115-2,MEL 115-2,0,,MEL 115-2,0,MEL 115-2,0,
MEL 115-3,8MEL-1102-03,MEL 115-3,MEL 115-3,MEL 115-3,MEL 115-3,MEL 115-3,1,,MEL 115-3,0,MEL 115-3,0,
MEL 115-4,8MEL-1102-04,MEL 115-4,MEL 115-4,MEL 115-4,MEL 115-4,MEL 115-4,2,7-F-9,MEL 115-4,2,MEL 115-4,2,
MEL 115-5,8MEL-1102-05,MEL 115-5,MEL 115-5,MEL 115-5,MEL 115-5,MEL 115-5,2,4-B-10,MEL 115-5,2,MEL 115-5,2,
MEL 115-6,8MEL-1102-06,MEL 115-6,MEL 115-6,MEL 115-6,MEL 115-6,MEL 115-6,2,,MEL 115-6,0,MEL 115-6,0,
MEL 115-7,8MEL-1102-07,MEL 115-7,MEL 115-7,MEL 115-7,MEL 115-7,MEL 115-7,2,,MEL 115-7,0,MEL 115-7,0,
MEL 115-8,8MEL-1102-08,MEL 115-8,MEL 115-8,MEL 115-8,MEL 115-8,MEL 115-8,2,4-B-11,MEL 115-8,2,MEL 115-8,2,
MEL 116-1,8MEL-1103-01,MEL 116-1,MEL 116-1,,,,,,,,,,
MEL 116-2,8MEL-1103-02,MEL 116-2,MEL 116-2,MEL 116-2,MEL 116-2,MEL 116-2,2,4-B-12,MEL 116-2,2,MEL 116-2,2,
MEL 116-3,8MEL-1103-03,MEL 116-3,MEL 116-3,,,,,,,,,,
MEL 116-4,8MEL-1103-04,MEL 116-4,MEL 116-4,MEL 116-4,MEL 116-4,MEL 116-4A,3,4-C-1,MEL 116-4,2,MEL 116-4,2,
,,,,,,MEL 116-4B,,,stop double family,,,,
MEL 116-5,8MEL-1103-05,MEL 116-5,MEL 116-5,MEL 116-5,MEL 116-5,MEL 116-5,,,MEL 116-5,0,MEL 116-5,0,
MEL 116-6,8MEL-1103-06,MEL 116-6,MEL 116-6,MEL 116-6,MEL 116-6,MEL 116-6,2,7-F-10,MEL 116-6,2,MEL 116-6,2,
MEL 116-7,8MEL-1103-07,MEL 116-7,MEL 116-7,MEL 116-7,MEL 116-7,MEL 116-7,2,4-C-2,MEL 116-7,2,MEL 116-7,2,
MEL 116-8,8MEL-1103-08,MEL 116-8,MEL 116-8,MEL 116-8,MEL 116-8,MEL 116-8,0,,MEL 116-8,0,MEL 116-8,0,
MEL 117-1,8MEL-1104-01,MEL 117-1,MEL 117-1,MEL 117-1,,,,,,,,,
MEL 117-2,8MEL-1104-02,MEL 117-2,MEL 117-2,MEL 117-2,MEL 117-2,MEL 117-2A,3,,stop double family,,,,
,,,,,,MEL 117-2B,,4-C-3,MEL 117-2,2,MEL 117-2,2,
MEL 117-3,8MEL-1104-03,MEL 117-3,MEL 117-3,MEL 117-3,MEL 117-3,MEL 117-3A,3,,stop double family,,,,
,,,,,,MEL 117-3B,,4-C-4,MEL 117-3,2,MEL 117-3,2,
MEL 117-4,8MEL-1104-04,MEL 117-4,MEL 117-4,MEL 117-4,MEL 117-4,MEL 117-4,2,7-F-11,MEL 117-4,2,MEL 117-4,2,
MEL 117-5,8MEL-1104-05,MEL 117-5,MEL 117-5,MEL 117-5,MEL 117-5,MEL 117-5,2,4-C-5,MEL 117-5,2,MEL 117-5,2,
MEL 117-6,8MEL-1104-06,MEL 117-6,MEL 117-6,MEL 117-6,MEL 117-6,MEL 117-6,2,,MEL 117-6,0,MEL 117-6,0,
MEL 117-7,8MEL-1104-07,MEL 117-7,MEL 117-7,MEL 117-7,MEL 117-7,stop dwarf,,,,,,,
MEL 117-8,8MEL-1104-08,MEL 117-8,MEL 117-8,MEL 117-8,MEL 117-8,MEL 117-8,2,,MEL 117-8,2,MEL 117-8,2,
MEL 118-1,8MEL-1105-01,MEL 118-1,MEL 118-1a,MEL 118-1a,MEL 118-1a,MEL 118-1a,2,,MEL 118-1a,0,MEL 118-1a,0,
,8MEL-1105-01,,MEL 118-1b,MEL 118-1b,MEL 118-1b,MEL 118-1b,2,4-C-6,MEL 118-1b,2,MEL 118-1b,2,
MEL 118-2,8MEL-1105-02,MEL 118-2,MEL 118-2a,MEL 118-2a,MEL 118-2a,MEL 118-2aA,3,4-C-7,MEL 118-2a,2,MEL 118-2a,2,
,,,,,,MEL 118-2aB,,,stop double family,,,,
,8MEL-1105-02,,MEL 118-2b,MEL 118-2b,MEL 118-2b,MEL 118-2b,2,,MEL 118-2b,0,MEL 118-2b,0,
MEL 118-3,8MEL-1105-03,MEL 118-3,MEL 118-3a,MEL 118-3a,MEL 118-3a,MEL 118-3a,2,,MEL 118-3a,0,MEL 118-3a,0,
,8MEL-1105-03,,MEL 118-3b,MEL 118-3b,MEL 118-3b,MEL 118-3bA,3,4-C-8,MEL 118-3b,2,MEL 118-3b,2,
,,,,,,MEL 118-3bB,,,stop double family,,,,
MEL 118-4,8MEL-1105-04,MEL 118-4,,,,,,,,,,,
MEL 119-1,8MEL-1106-01,MEL 119-1,MEL 119-1,MEL 119-1,MEL 119-1,MEL 119-1,2,4-C-9,MEL 119-1,2,MEL 119-1,2,
MEL 119-2,8MEL-1106-02,MEL 119-2,MEL 119-2,MEL 119-2,MEL 119-2,MEL 119-2,1,7-F-12,MEL 119-2,2,MEL 119-2,2,
MEL 119-3,8MEL-1106-03,MEL 119-3,MEL 119-3,MEL 119-3,MEL 119-3,MEL 119-3,0,,MEL 119-3,0,MEL 119-3,0,
MEL 119-4,8MEL-1106-04,MEL 119-4,MEL 119-4,MEL 119-4,MEL 119-4,MEL 119-4,1,4-C-10,MEL 119-4,2,MEL 119-4,2,
MEL 119-5,8MEL-1106-05,MEL 119-5,MEL 119-5,MEL 119-5,MEL 119-5,MEL 119-5,1,4-C-11,MEL 119-5,2,MEL 119-5,2,
MEL 119-6,8MEL-1106-06,MEL 119-6,,,,,,,,,,,
MEL 119-7,8MEL-1106-07,MEL 119-7,MEL 119-7,MEL 119-7,MEL 119-7,MEL 119-7,1,,MEL 119-7,0,MEL 119-7,0,
MEL 119-8,8MEL-1106-08,MEL 119-8,MEL 119-8,MEL 119-8,MEL 119-8,MEL 119-8,1,,MEL 119-8,0,MEL 119-8,0,
MEL 120-1,8MEL-1107-01,MEL 120-1,MEL 120-1,MEL 120-1,MEL 120-1,stop dwarf,,,,,,,
MEL 120-2,8MEL-1107-02,MEL 120-2,MEL 120-2,MEL 120-2,MEL 120-2,stop dwarf,,,,,,,
MEL 120-3,8MEL-1107-03,MEL 120-3,MEL 120-3,MEL 120-3,MEL 120-3,MEL 120-3,2,4-C-12,MEL 120-3,2,MEL 120-3,2,
MEL 120-4,8MEL-1107-04,MEL 120-4,MEL 120-4,MEL 120-4,MEL 120-4,stop,,,,,,,
MEL 120-5,8MEL-1107-05,MEL 120-5,MEL 120-5,MEL 120-5,MEL 120-5,MEL 120-5,2,4-D-1,MEL 120-5,2,MEL 120-5,2,
MEL 120-6,8MEL-1107-06,MEL 120-6,MEL 120-6,MEL 120-6,MEL 120-6,MEL 120-6,2,7-G-1,MEL 120-6,2,MEL 120-6,2,
MEL 120-7,8MEL-1107-07,MEL 120-7,MEL 120-7,MEL 120-7,MEL 120-7,MEL 120-7,2,4-D-2,MEL 120-7,2,MEL 120-7,2,
MEL 120-8,8MEL-1107-08,MEL 120-8,MEL 120-8,MEL 120-8,MEL 120-8,MEL 120-8,2,,MEL 120-8,0,MEL 120-8,0,
MEL 121-1,8MEL-1108-01,MEL 121-1,MEL 121-1a,MEL 121-1a,MEL 121-1a,MEL 121-1a,0,4-D-3,MEL 121-1a,2,MEL 121-1a,2,
,8MEL-1108-01,,MEL 121-1b,MEL 121-1b,MEL 121-1b,MEL 121-1b,2,4-D-4,MEL 121-1b,2,MEL 121-1b,2,
,8MEL-1108-01,,MEL 121-1c,MEL 121-1c,MEL 121-1c,MEL 121-1c,0,4-D-5,MEL 121-1c,2,MEL 121-1c,2,
,8MEL-1108-01,,MEL 121-1d,MEL 121-1d,MEL 121-1d,MEL 121-1d,1,4-D-6,MEL 121-1d,2,MEL 121-1d,2,
,8MEL-1108-01,,MEL 121-1e,MEL 121-1e,MEL 121-1e,MEL 121-1e,2,4-D-7,MEL 121-1e,2,MEL 121-1e,2,
,8MEL-1108-01,,MEL 121-1f,MEL 121-1f,MEL 121-1f,MEL 121-1f,2,4-D-8,MEL 121-1f,2,MEL 121-1f,2,
MEL 122-1,8MEL-1109-01,MEL 122-1,MEL 122-1a,MEL 122-1a,MEL 122-1a,MEL 122-1a,1,,MEL 122-1a,2,MEL 122-1a,2,
,8MEL-1109-01,,MEL 122-1b,MEL 122-1b,MEL 122-1b,MEL 122-1b,2,4-D-9,MEL 122-1b,2,MEL 122-1b,2,
MEL 122-2,8MEL-1109-02,MEL 122-2,MEL 122-2a,MEL 122-2a,MEL 122-2a,MEL 122-2a,0,,stop - others from F1,,,,
,8MEL-1109-02,,MEL 122-2b,MEL 122-2b,MEL 122-2b,MEL 122-2b,2,4-D-10,MEL 122-2b,2,MEL 122-2b,2,
MEL 122-3,8MEL-1109-03,MEL 122-3,MEL 122-3,MEL 122-3,MEL 122-3,stop admixture,,,,,,,
MEL 122-4,8MEL-1109-04,MEL 122-4,MEL 122-4,MEL 122-4,MEL 122-4,MEL 122-4,1,4-D-11,MEL 122-4,2,MEL 122-4,2,
MEL 123-1,8MEL-1110-01,MEL 123-1,MEL 123-1,MEL 123-1,MEL 123-1,MEL 123-1,2,7-G-2,MEL 123-1,2,MEL 123-1,2,
MEL 123-2,8MEL-1110-02,MEL 123-2,MEL 123-2,MEL 123-2,MEL 123-2,MEL 123-2,2,4-D-12,MEL 123-2,2,MEL 123-2,2,
MEL 123-3,8MEL-1110-03,MEL 123-3,MEL 123-3,MEL 123-3,MEL 123-3,MEL 123-3,0,,MEL 123-3,0,MEL 123-3,0,
MEL 123-4,8MEL-1110-04,MEL 123-4,MEL 123-4,MEL 123-4,MEL 123-4,MEL 123-4,1,4-E-1,MEL 123-4,2,MEL 123-4,2,
MEL 123-5,8MEL-1110-05,MEL 123-5,MEL 123-5,MEL 123-5,MEL 123-5,stop drilling error,,,,,,,
MEL 123-6,8MEL-1110-06,MEL 123-6,MEL 123-6,MEL 123-6,MEL 123-6,stop drilling error,,,,,,,
MEL 123-7,8MEL-1110-07,MEL 123-7,MEL 123-7,MEL 123-7,MEL 123-7,stop drilling error,,,,,,,
MEL 123-8,8MEL-1110-08,MEL 123-8,,,,,,,,,,,
MEL 124-1,8MEL-1111-01,MEL 124-1,MEL 124-1,MEL 124-1,MEL 124-1,stop,,,,,,,
MEL 124-2,8MEL-1111-02,MEL 124-2,MEL 124-2,MEL 124-2,MEL 124-2,MEL 124-2,2,7-G-3,MEL 124-2,2,MEL 124-2,2,
MEL 124-3,8MEL-1111-03,MEL 124-3,MEL 124-3,MEL 124-3,MEL 124-3,stop,,,,,,,
MEL 124-4,8MEL-1111-04,MEL 124-4,MEL 124-4,MEL 124-4,MEL 124-4,MEL 124-4,2,4-E-2,MEL 124-4,2,MEL 124-4,2,
MEL 124-5,8MEL-1111-05,MEL 124-5,MEL 124-5,MEL 124-5,MEL 124-5,MEL 124-5,2,4-E-3,MEL 124-5,2,MEL 124-5,2,
MEL 124-6,8MEL-1111-06,MEL 124-6,,,,,,,,,,,
MEL 124-7,8MEL-1111-07,MEL 124-7,MEL 124-7,MEL 124-7,MEL 124-7,MEL 124-7,2,4-E-4,MEL 124-7,2,MEL 124-7,2,
MEL 124-8,8MEL-1111-08,MEL 124-8,MEL 124-8,MEL 124-8,MEL 124-8,stop,,,,,,,
MEL 125-1,8MEL-1112-01,MEL 125-1,MEL 125-1a,MEL 125-1a,MEL 125-1a,stop,,,,,,,
,8MEL-1112-01,,MEL 125-1b,MEL 125-1b,MEL 125-1b,MEL 125-1b,2,4-E-5,MEL 125-1b,2,MEL 125-1b,2,
,8MEL-1112-01,,MEL 125-1c,MEL 125-1c,MEL 125-1c,stop,,,,,,,
,8MEL-1112-01,,MEL 125-1d,MEL 125-1d,MEL 125-1d,stop dwarf,,,,,,,
,8MEL-1112-01,,MEL 125-1e,MEL 125-1e,,,,,,,,,
,8MEL-1112-01,,MEL 125-1f,MEL 125-1f,MEL 125-1f,stop dwarf,,,,,,,
MEL 126-1,8MEL-1113-01,MEL 126-1,MEL 126-1,MEL 126-1,MEL 126-1,MEL 126-1,1,,MEL 126-1,0,MEL 126-1,0,
MEL 126-2,8MEL-1113-02,MEL 126-2,MEL 126-2,MEL 126-2,MEL 126-2,MEL 126-2,2,4-E-6,MEL 126-2,2,MEL 126-2,2,
MEL 126-3,8MEL-1113-03,MEL 126-3,MEL 126-3,MEL 126-3,MEL 126-3,MEL 126-3,2,7-G-4,MEL 126-3,2,MEL 126-3,2,
MEL 126-4,8MEL-1113-04,MEL 126-4,MEL 126-4,MEL 126-4,MEL 126-4,MEL 126-4,2,4-E-7,MEL 126-4,2,MEL 126-4,2,
MEL 126-5,8MEL-1113-05,MEL 126-5,MEL 126-5,MEL 126-5,MEL 126-5,MEL 126-5,2,4-E-8,MEL 126-5,2,MEL 126-5,2,
MEL 126-6,8MEL-1113-06,MEL 126-6,MEL 126-6,,,,,,,,,,
MEL 127-1,8MEL-1114-01,MEL 127-1,MEL 127-1a,MEL 127-1a,MEL 127-1a,MEL 127-1a,2,,MEL 127-1a,2,MEL 127-1a,2,
,8MEL-1114-01,,MEL 127-1b,MEL 127-1b,MEL 127-1b,MEL 127-1b,2,4-E-9,MEL 127-1b,2,MEL 127-1b,2,
,8MEL-1114-01,,MEL 127-1c,MEL 127-1c,MEL 127-1c,MEL 127-1c,2,,,,,,
MEL 127-2,8MEL-1114-02,MEL 127-2,MEL 127-2a,MEL 127-2a,MEL 127-2a,stop dwarf,,,,,,,
,8MEL-1114-02,,MEL 127-2b,MEL 127-2b,MEL 127-2b,MEL 127-2b,2,4-E-10,MEL 127-2b,2,MEL 127-2b,2,
,8MEL-1114-02,,MEL 127-2c,MEL 127-2c,MEL 127-2c,MEL 127-2c,2,,stop - others from F1,,,,
MEL 128-1,8MEL-1115-01,MEL 128-1,MEL 128-1,MEL 128-1,MEL 128-1,MEL 128-1,2,4-E-11,MEL 128-1,2,MEL 128-1,2,
MEL 128-2,8MEL-1115-02,MEL 128-2,MEL 128-2,MEL 128-2,MEL 128-2,MEL 128-2,1,,MEL 128-2,0,MEL 128-2,0,
MEL 128-3,8MEL-1115-03,MEL 128-3,MEL 128-3,MEL 128-3,MEL 128-3,MEL 128-3,2,7-G-5,MEL 128-3,2,MEL 128-3,2,
MEL 128-4,8MEL-1115-04,MEL 128-4,MEL 128-4,MEL 128-4,MEL 128-4,MEL 128-4,2,4-E-12,MEL 128-4,2,MEL 128-4,2,
MEL 128-5,8MEL-1115-05,MEL 128-5,MEL 128-5,MEL 128-5,MEL 128-5,MEL 128-5,0,,MEL 128-5,0,MEL 128-5,0,
MEL 128-6,8MEL-1115-06,MEL 128-6,MEL 128-6,MEL 128-6,MEL 128-6,MEL 128-6,2,4-F-1,MEL 128-6,2,MEL 128-6,2,
MEL 128-7,8MEL-1115-07,MEL 128-7,MEL 128-7,MEL 128-7,MEL 128-7,MEL 128-7,0,,MEL 128-7,0,MEL 128-7,0,
MEL 128-8,8MEL-1115-08,MEL 128-8,MEL 128-8,MEL 128-8,MEL 128-8,MEL 128-8,2,,MEL 128-8,0,MEL 128-8,0,
MEL 129-1,8MEL-1116-01,MEL 129-1,MEL 129-1,MEL 129-1,MEL 129-1,MEL 129-1,2,4-F-2,MEL 129-1,2,MEL 129-1,2,
MEL 129-2,8MEL-1116-02,MEL 129-2,MEL 129-2,MEL 129-2,MEL 129-2,stop dwarf,,,,,,,
MEL 129-3,8MEL-1116-03,MEL 129-3,MEL 129-3,MEL 129-3,MEL 129-3,MEL 129-3,2,4-F-3,MEL 129-3,2,MEL 129-3,2,
MEL 129-4,8MEL-1116-04,MEL 129-4,MEL 129-4,MEL 129-4,MEL 129-4,MEL 129-4,0,,MEL 129-4,0,MEL 129-4,0,
MEL 129-5,8MEL-1116-05,MEL 129-5,MEL 129-5,MEL 129-5,MEL 129-5,stop,,,,,,,
MEL 129-6,8MEL-1116-06,MEL 129-6,MEL 129-6,MEL 129-6,MEL 129-6,MEL 129-6,2,4-F-4,MEL 129-6,2,MEL 129-6,2,
MEL 129-7,8MEL-1116-07,MEL 129-7,MEL 129-7,MEL 129-7,MEL 129-7,MEL 129-7,2,7-G-6,MEL 129-7,2,MEL 129-7,2,
MEL 129-8,8MEL-1116-08,MEL 129-8,MEL 129-8,MEL 129-8,MEL 129-8,stop,,,,,,,
MEL 130-1,8MEL-1117-01,MEL 130-1,MEL 130-1,MEL 130-1,MEL 130-1,MEL 130-1,2,7-G-7,MEL 130-1,2,MEL 130-1,2,
MEL 130-2,8MEL-1117-02,MEL 130-2,MEL 130-2,MEL 130-2,MEL 130-2,MEL 130-2,2,4-F-5,MEL 130-2,2,MEL 130-2,2,
MEL 130-3,8MEL-1117-03,MEL 130-3,MEL 130-3,MEL 130-3,MEL 130-3,MEL 130-3,2,,MEL 130-3,2,MEL 130-3,2,
MEL 130-4,8MEL-1117-04,MEL 130-4,MEL 130-4,MEL 130-4,MEL 130-4,MEL 130-4,2,4-F-6,MEL 130-4,2,MEL 130-4,2,
MEL 130-5,8MEL-1117-05,MEL 130-5,MEL 130-5,MEL 130-5,MEL 130-5,MEL 130-5,2,,MEL 130-5,2,MEL 130-5,2,
MEL 130-6,8MEL-1117-06,MEL 130-6,MEL 130-6,MEL 130-6,MEL 130-6,MEL 130-6,2,,MEL 130-6,2,MEL 130-6,2,
MEL 130-7,8MEL-1117-07,MEL 130-7,MEL 130-7,MEL 130-7,MEL 130-7,MEL 130-7A,3,4-F-7,MEL 130-7,2,MEL 130-7,2,
,,,,,,MEL 130-7B,,,stop double family,,,,
MEL 130-8,8MEL-1117-08,MEL 130-8,MEL 130-8,MEL 130-8,MEL 130-8,MEL 130-8,2,,MEL 130-8,0,MEL 130-8,0,
MEL 131-1,8MEL-1118-01,MEL 131-1,MEL 131-1a,MEL 131-1a,MEL 131-1a,MEL 131-1a,2,,MEL 131-1a,0,MEL 131-1a,0,
,8MEL-1118-01,,MEL 131-1b,MEL 131-1b,MEL 131-1b,stop dwarf,,,,,,,
,8MEL-1118-01,,MEL 131-1c,MEL 131-1c,MEL 131-1c,MEL 131-1c,2,4-F-8,MEL 131-1c,2,MEL 131-1c,2,
MEL 131-2,8MEL-1118-02,MEL 131-2,MEL 131-2a,MEL 131-2a,MEL 131-2a,MEL 131-2a,2,,stop - others from F1,,,,
,8MEL-1118-02,,MEL 131-2b,MEL 131-2b,MEL 131-2b,MEL 131-2b,2,,MEL 131-2b,2,MEL 131-2b,2,
,8MEL-1118-02,,MEL 131-2c,MEL 131-2c,MEL 131-2c,MEL 131-2c,2,4-F-9,MEL 131-2c,2,MEL 131-2c,2,
MEL 132-1,8MEL-1119-01,MEL 132-1,MEL 132-1,MEL 132-1,MEL 132-1,MEL 132-1,2,7-G-8,MEL 132-1,2,MEL 132-1,2,
MEL 132-2,8MEL-1119-02,MEL 132-2,MEL 132-2,MEL 132-2,MEL 132-2,MEL 132-2,2,4-F-10,MEL 132-2,2,MEL 132-2,2,
MEL 132-3,8MEL-1119-03,MEL 132-3,MEL 132-3,MEL 132-3,MEL 132-3,MEL 132-3,2,,MEL 132-3,0,MEL 132-3,0,
MEL 132-4,8MEL-1119-04,MEL 132-4,MEL 132-4,MEL 132-4,MEL 132-4,MEL 132-4,2,4-F-11,MEL 132-4,2,MEL 132-4,2,
MEL 132-5,8MEL-1119-05,MEL 132-5,MEL 132-5,MEL 132-5,MEL 132-5,MEL 132-5,2,4-F-12,MEL 132-5,2,MEL 132-5,2,
MEL 132-6,8MEL-1119-06,MEL 132-6,MEL 132-6,MEL 132-6,MEL 132-6,MEL 132-6,2,,MEL 132-6,0,MEL 132-6,0,
MEL 133-1,8MEL-1120-01,MEL 133-1,MEL 133-1,MEL 133-1,MEL 133-1,MEL 133-1A,3,,stop double family,,,,
,,,,,,MEL 133-1B,,4-G-1,MEL 133-1,2,MEL 133-1,2,
MEL 133-2,8MEL-1120-02,MEL 133-2,MEL 133-2,MEL 133-2,MEL 133-2,MEL 133-2,2,7-G-9,MEL 133-2,2,MEL 133-2,2,
MEL 133-3,8MEL-1120-03,MEL 133-3,MEL 133-3,MEL 133-3,MEL 133-3,MEL 133-3,2,,MEL 133-3,0,MEL 133-3,0,
